"filename", "language", "TypeScript", "JSON", "Markdown", "TypeScript JSX", "JSON with Comments", "CSS", "HTML", "XML", "JavaScript", "MS SQL", "PowerShell", "comment", "blank", "total"
"c:\Users\Shashwat Suthar\Desktop\xportal\.cursor\plans\finance-f8c5fce1.plan.md", "Markdown", 0, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 300
"c:\Users\Shashwat Suthar\Desktop\xportal\.cursor\rules\red-line.mdc", "Markdown", 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 76
"c:\Users\Shashwat Suthar\Desktop\xportal\.prettierrc.json", "JSON", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"c:\Users\Shashwat Suthar\Desktop\xportal\CHANGELOG.md", "Markdown", 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 130
"c:\Users\Shashwat Suthar\Desktop\xportal\DEPLOYMENT.md", "Markdown", 0, 0, 246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 312
"c:\Users\Shashwat Suthar\Desktop\xportal\README.md", "Markdown", 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 51
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\agents\_components\AgentForm.tsx", "TypeScript JSX", 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 4, 15, 241
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\agents\_components\AgentsDataTable.tsx", "TypeScript JSX", 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 0, 10, 223
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\agents\_components\DocumentsPane.tsx", "TypeScript JSX", 0, 0, 0, 201, 0, 0, 0, 0, 0, 0, 0, 0, 15, 216
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\agents\_components\NewAgentWizard.tsx", "TypeScript JSX", 0, 0, 0, 274, 0, 0, 0, 0, 0, 0, 0, 10, 19, 303
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\agents\edit\[id]\page.tsx", "TypeScript JSX", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\agents\new\page.tsx", "TypeScript JSX", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\agents\page.tsx", "TypeScript JSX", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 4, 40
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\applications\_components\ApplicationStats.tsx", "TypeScript JSX", 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 11, 102
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\applications\_components\ApplicationsChart.tsx", "TypeScript JSX", 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 2, 16, 173
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\applications\_components\ApplicationsColumnsMenu.tsx", "TypeScript JSX", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 2, 8, 88
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\applications\_components\ApplicationsDataTable.tsx", "TypeScript JSX", 0, 0, 0, 1023, 0, 0, 0, 0, 0, 0, 0, 33, 59, 1115
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\applications\_components\ApplicationsFilter.tsx", "TypeScript JSX", 0, 0, 0, 557, 0, 0, 0, 0, 0, 0, 0, 11, 35, 603
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\applications\_components\DocumentsPane.tsx", "TypeScript JSX", 0, 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 0, 15, 220
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\applications\_components\EnrollmentPreview.tsx", "TypeScript JSX", 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 7, 125
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\applications\_components\ExportDialog.tsx", "TypeScript JSX", 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 9, 102
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\applications\_components\NewApplicationWizard.tsx", "TypeScript JSX", 0, 0, 0, 1166, 0, 0, 0, 0, 0, 0, 0, 66, 83, 1315
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\applications\_components\OngoingSubjectPreview.tsx", "TypeScript JSX", 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 3, 12, 128
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\applications\_components\PaymentStep.tsx", "TypeScript JSX", 0, 0, 0, 312, 0, 0, 0, 0, 0, 0, 0, 10, 20, 342
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\applications\_components\applicationsTableColumns.tsx", "TypeScript JSX", 0, 0, 0, 662, 0, 0, 0, 0, 0, 0, 0, 8, 14, 684
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\applications\_components\steps\Step1_PersonalDetails.tsx", "TypeScript JSX", 0, 0, 0, 685, 0, 0, 0, 0, 0, 0, 0, 2, 16, 703
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\applications\_components\steps\Step2_AvetmissDetails.tsx", "TypeScript JSX", 0, 0, 0, 538, 0, 0, 0, 0, 0, 0, 0, 22, 20, 580
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\applications\_components\steps\Step3_AdditionalInfo.tsx", "TypeScript JSX", 0, 0, 0, 487, 0, 0, 0, 0, 0, 0, 0, 47, 41, 575
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\applications\_components\steps\Step3_Cricos.tsx", "TypeScript JSX", 0, 0, 0, 731, 0, 0, 0, 0, 0, 0, 0, 10, 34, 775
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\applications\_components\steps\Step4_Enrollment.tsx", "TypeScript JSX", 0, 0, 0, 311, 0, 0, 0, 0, 0, 0, 0, 15, 26, 352
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\applications\_components\wizard\AddressSearchCommand.tsx", "TypeScript JSX", 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 7, 10, 172
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\applications\edit\[id]\page.tsx", "TypeScript JSX", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\applications\new\page.tsx", "TypeScript JSX", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\applications\page.tsx", "TypeScript JSX", 0, 0, 0, 217, 0, 0, 0, 0, 0, 0, 0, 7, 15, 239
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\attendance\page.tsx", "TypeScript JSX", 0, 0, 0, 508, 0, 0, 0, 0, 0, 0, 0, 6, 15, 529
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\communications\mail\page.tsx", "TypeScript JSX", 0, 0, 0, 839, 0, 0, 0, 0, 0, 0, 0, 8, 23, 870
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\communications\sms\page.tsx", "TypeScript JSX", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 2, 15
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\communications\whatsapp\page.tsx", "TypeScript JSX", 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 0, 1, 7, 75
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\dashboard\_components\CumulativeMetricsChart.tsx", "TypeScript JSX", 0, 0, 0, 274, 0, 0, 0, 0, 0, 0, 0, 1, 20, 295
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\dashboard\_components\DateRangePicker.tsx", "TypeScript JSX", 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 2, 12, 97
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\dashboard\page.tsx", "TypeScript JSX", 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 3, 14, 115
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\financial\commissions\_components\CommissionsDataTable.tsx", "TypeScript JSX", 0, 0, 0, 408, 0, 0, 0, 0, 0, 0, 0, 2, 28, 438
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\financial\commissions\_components\commissionsTableColumns.tsx", "TypeScript JSX", 0, 0, 0, 152, 0, 0, 0, 0, 0, 0, 0, 0, 10, 162
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\financial\commissions\page.tsx", "TypeScript JSX", 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 7, 80
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\financial\invoices\_components\ExportDialogInvoices.tsx", "TypeScript JSX", 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 9, 117
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\financial\invoices\_components\InvoiceStats.tsx", "TypeScript JSX", 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 3, 15, 130
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\financial\invoices\_components\InvoicesColumnsMenu.tsx", "TypeScript JSX", 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 6, 71
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\financial\invoices\_components\InvoicesDataTable.tsx", "TypeScript JSX", 0, 0, 0, 476, 0, 0, 0, 0, 0, 0, 0, 9, 30, 515
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\financial\invoices\_components\InvoicesFilter.tsx", "TypeScript JSX", 0, 0, 0, 378, 0, 0, 0, 0, 0, 0, 0, 4, 21, 403
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\financial\invoices\_components\RecordPaymentDialog.tsx", "TypeScript JSX", 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 5, 15, 150
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\financial\invoices\_components\StudentInvoicesTable.tsx", "TypeScript JSX", 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 1, 11, 158
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\financial\invoices\_components\invoicesTableColumns.tsx", "TypeScript JSX", 0, 0, 0, 206, 0, 0, 0, 0, 0, 0, 0, 3, 10, 219
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\financial\invoices\page.tsx", "TypeScript JSX", 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 2, 12, 129
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\financial\page.tsx", "TypeScript JSX", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 4, 48
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\financial\payment-confirmations\page.tsx", "TypeScript JSX", 0, 0, 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 12, 198
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\financial\payments\page.tsx", "TypeScript JSX", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\financial\templates\_components\PaymentPlanTemplateForm.tsx", "TypeScript JSX", 0, 0, 0, 238, 0, 0, 0, 0, 0, 0, 0, 4, 11, 253
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\financial\templates\_components\PaymentPlanTemplatesTable.tsx", "TypeScript JSX", 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 2, 10, 123
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\financial\templates\edit\[id]\page.tsx", "TypeScript JSX", 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 0, 6, 23, 218
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\financial\templates\new\page.tsx", "TypeScript JSX", 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 2, 13, 132
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\financial\templates\page.tsx", "TypeScript JSX", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 4, 42
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\layout.tsx", "TypeScript JSX", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 2, 27
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\locations\[id]\page.tsx", "TypeScript JSX", 0, 0, 0, 171, 0, 0, 0, 0, 0, 0, 0, 3, 21, 195
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\locations\_components\ClassroomForm.tsx", "TypeScript JSX", 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 0, 10, 146
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\locations\_components\ClassroomsDataTable.tsx", "TypeScript JSX", 0, 0, 0, 311, 0, 0, 0, 0, 0, 0, 0, 0, 16, 327
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\locations\_components\LocationForm.tsx", "TypeScript JSX", 0, 0, 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 13, 178
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\locations\_components\LocationsDataTable.tsx", "TypeScript JSX", 0, 0, 0, 246, 0, 0, 0, 0, 0, 0, 0, 0, 10, 256
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\locations\new\page.tsx", "TypeScript JSX", 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 6, 83
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\locations\page.tsx", "TypeScript JSX", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 4, 40
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\program-plans\_components\ClassesManager.tsx", "TypeScript JSX", 0, 0, 0, 401, 0, 0, 0, 0, 0, 0, 0, 2, 18, 421
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\program-plans\_components\ProgramPlanWizard.tsx", "TypeScript JSX", 0, 0, 0, 428, 0, 0, 0, 0, 0, 0, 0, 3, 20, 451
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\program-plans\edit\[id]\page.tsx", "TypeScript JSX", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 1, 8, 50
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\program-plans\new\page.tsx", "TypeScript JSX", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\program-plans\page.tsx", "TypeScript JSX", 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 7, 145
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\programs\_components\ProgramForm.tsx", "TypeScript JSX", 0, 0, 0, 210, 0, 0, 0, 0, 0, 0, 0, 0, 13, 223
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\programs\_components\ProgramsDataTable.tsx", "TypeScript JSX", 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 10, 232
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\programs\edit\[id]\page.tsx", "TypeScript JSX", 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 8, 112
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\programs\new\page.tsx", "TypeScript JSX", 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 0, 0, 6, 83
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\programs\page.tsx", "TypeScript JSX", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 4, 40
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\rto\_components\RtoForm.tsx", "TypeScript JSX", 0, 0, 0, 233, 0, 0, 0, 0, 0, 0, 0, 0, 18, 251
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\rto\_components\RtoProfileImageSection.tsx", "TypeScript JSX", 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 0, 19, 188
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\rto\page.tsx", "TypeScript JSX", 0, 0, 0, 207, 0, 0, 0, 0, 0, 0, 0, 5, 14, 226
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\settings\twilio\TwilioSettingsClient.tsx", "TypeScript JSX", 0, 0, 0, 426, 0, 0, 0, 0, 0, 0, 0, 0, 18, 444
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\settings\twilio\page.tsx", "TypeScript JSX", 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 10, 91
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\students\[id]\_components\FinancePane.tsx", "TypeScript JSX", 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\students\[id]\page.tsx", "TypeScript JSX", 0, 0, 0, 1498, 0, 0, 0, 0, 0, 0, 0, 38, 45, 1581
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\students\_components\AssignmentsPane.tsx", "TypeScript JSX", 0, 0, 0, 958, 0, 0, 0, 0, 0, 0, 0, 5, 45, 1008
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\students\_components\CourseProgressionCard.tsx", "TypeScript JSX", 0, 0, 0, 212, 0, 0, 0, 0, 0, 0, 0, 1, 11, 224
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\students\_components\ExportDialog.tsx", "TypeScript JSX", 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 9, 99
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\students\_components\StudentAttendanceTable.tsx", "TypeScript JSX", 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 5, 10, 178
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\students\_components\StudentDocumentsPane.tsx", "TypeScript JSX", 0, 0, 0, 205, 0, 0, 0, 0, 0, 0, 0, 0, 15, 220
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\students\_components\StudentStats.tsx", "TypeScript JSX", 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 7, 72
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\students\_components\StudentsColumnsMenu.tsx", "TypeScript JSX", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 2, 8, 88
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\students\_components\StudentsDataTable.tsx", "TypeScript JSX", 0, 0, 0, 454, 0, 0, 0, 0, 0, 0, 0, 15, 28, 497
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\students\_components\StudentsFilter.tsx", "TypeScript JSX", 0, 0, 0, 284, 0, 0, 0, 0, 0, 0, 0, 6, 21, 311
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\students\_components\SubjectClassesTable.tsx", "TypeScript JSX", 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 11, 175
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\students\_components\studentsTableColumns.tsx", "TypeScript JSX", 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 1, 7, 120
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\students\page.tsx", "TypeScript JSX", 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 6, 14, 189
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\subjects\_components\SubjectForm.tsx", "TypeScript JSX", 0, 0, 0, 112, 0, 0, 0, 0, 0, 0, 0, 0, 8, 120
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\subjects\_components\SubjectsDataTable.tsx", "TypeScript JSX", 0, 0, 0, 224, 0, 0, 0, 0, 0, 0, 0, 0, 10, 234
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\subjects\edit\[id]\page.tsx", "TypeScript JSX", 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 8, 104
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\subjects\new\page.tsx", "TypeScript JSX", 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 0, 0, 6, 79
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\subjects\page.tsx", "TypeScript JSX", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 4, 40
"c:\Users\Shashwat Suthar\Desktop\xportal\app\(app)\timetables\[id]\page.tsx", "TypeScript JSX", 0, 0, 0, 329, 0, 0, 0, 0, 0, 0, 0, 3, 16, 348
